cst_dim_id,transdate,transdatetime,amount,docno,direction,target
2684118024,2024-12-26 00:00:00.000',2024-12-26 16:29:28.000',1800,1508,ca31f20be997008218c204a01540fa5e,0
2112406217,2025-01-04 00:00:00.000',2025-01-04 14:13:34.000',13000,4967,03e2a42a9d741e2ff8e9bd73b99e99ad,0
456156194,2025-03-09 00:00:00.000',2025-03-09 14:53:16.000',10000,5483,b749999ad5dd738f976c095995ce37cb,0
450724681,2025-06-10 00:00:00.000',2025-06-10 08:57:45.000',30000,10203,b1bad967c9a07c387478a24f700412f8,0
498811236,2025-04-16 00:00:00.000',2025-04-16 19:48:48.000',500,11160,5b8673bac61c2f1050867aeed437a5bf,0
2937827669,2025-06-26 00:00:00.000',2025-06-26 09:21:38.000',20000,1114,e2764316c0e77eb866047a877c06be91,0
456112296,2024-12-22 00:00:00.000',2024-12-22 16:13:09.000',36670.2,7008,f099b01c0e444bdcd29fe042658fdcfb,0
456640032,2025-05-20 00:00:00.000',2025-05-20 20:42:54.000',31000,8841,c45c871d8769bd0e44d9c1aa037ea362,0
453173126,2025-06-06 00:00:00.000',2025-06-06 08:43:49.000',5000,9719,1335173cb45e97cbf9c5b56d244b2017,0
2937912805,2024-12-12 00:00:00.000',2024-12-12 13:47:09.000',1400,5903,d3a739b85f7d28e3092e66d2b4dcb9ef,0
452966691,2025-06-02 00:00:00.000',2025-06-02 15:04:42.000',15000,8793,91be6f89838fd72ee4f36335edea7b3f,0
456591642,2025-05-02 00:00:00.000',2025-05-02 20:32:28.000',10000,4669,252d843107a780dba259e0df1da725f3,0
456326660,2025-04-10 00:00:00.000',2025-04-10 09:58:16.000',50000,11060,9ceb10f9ff9f6fbf498dd9fa1d6b4b73,0
451013142,2025-08-20 00:00:00.000',2025-08-20 18:40:26.000',30000,11169,576cdebec728dd4ed7e4df49a0ef9d0a,0
455296083,2025-04-01 00:00:00.000',2025-04-01 16:27:16.000',4000,4826,b72ed1581ac130b809496f7a4534ecd6,0
453148036,2025-05-10 00:00:00.000',2025-05-10 20:39:41.000',400000,7491,3aa12db0147f11953ea663f78034addb,0
2937782448,2025-06-23 00:00:00.000',2025-06-23 08:49:47.000',50000,2054,3f0e255baa674faeb6e70ba79cede172,0
453005511,2025-06-28 00:00:00.000',2025-06-28 08:36:19.000',9000,2259,738c9b64a8ee0795a967d7a64f681e5a,0
454304966,2025-03-24 00:00:00.000',2025-03-24 16:31:10.000',20000,5760,6e5de7c73cc79fd90dfef27cf2fe3402,0
2095445364,2025-07-12 00:00:00.000',2025-07-12 14:13:26.000',50000,12097,84e03b9caa9f7c78317b8c89ca215bb3,0
2684034681,2025-05-29 00:00:00.000',2025-05-29 15:39:31.000',10000,12332,10d7b169ab61cb3d19f4833ff6a5c72d,0
452543738,2025-02-17 00:00:00.000',2025-02-17 16:43:08.000',8000,12514,4c745e30d04c74ca549622b74858c58e,0
2094722364,2025-03-20 00:00:00.000',2025-03-20 17:46:05.000',1898,12734,bff42a88483770721315d6987394864c,0
452951313,2025-02-28 00:00:00.000',2025-02-28 15:55:38.000',15936,769,ebd2f00b17f3da8dc9e90842769273ee,0
456112296,2024-12-27 00:00:00.000',2024-12-27 16:01:29.000',14500,4063,f889f9744da2f76d455c511f485f56b4,0
454192001,2025-01-04 00:00:00.000',2025-01-04 13:22:05.000',6000,2469,8dcd54aff2bed39549bfdda91802e9e0,0
465356982,2024-12-31 00:00:00.000',2024-12-31 14:02:04.000',500,7763,9030efc541153c7eb82a2280c59cda34,0
2937827669,2025-04-29 00:00:00.000',2025-04-29 16:57:02.000',50000,9011,5d81c9ea329f32a3f40c27f97c33260b,0
452718092,2025-06-02 00:00:00.000',2025-06-02 09:29:00.000',1000,9967,f7492eccd201d138a6381c4c09c562e9,0
454460311,2025-04-24 00:00:00.000',2025-04-24 12:58:56.000',50000,10226,a109fd20be9ec789f7e6509eda0178ea,0
454192001,2025-05-02 00:00:00.000',2025-05-02 14:11:57.000',5000,787,8dcd54aff2bed39549bfdda91802e9e0,0
2935588230,2025-02-15 00:00:00.000',2025-02-15 12:59:25.000',3000,2347,f0d722fe560b8d757294b6eb9a17739b,0
456326660,2025-03-05 00:00:00.000',2025-03-05 16:35:43.000',20000,6956,3b6200f28be9543f7d3017e92c5a900d,0
456112296,2025-03-25 00:00:00.000',2025-03-25 18:03:22.000',30169.8,7595,6a7d0558b45b7cc38930fb15bc27b66e,0
456112296,2025-03-19 00:00:00.000',2025-03-19 18:15:45.000',27302.55,9440,6a7d0558b45b7cc38930fb15bc27b66e,0
2937932347,2024-12-02 00:00:00.000',2024-12-02 20:24:21.000',3000,2845,6fd44ed5dccfd0768a1c90712f9c9838,0
2937943828,2024-12-29 00:00:00.000',2024-12-29 17:02:10.000',7500,4597,4473920b0cabc551e061b9fa23cfb88d,0
2937759666,2025-02-03 00:00:00.000',2025-02-03 20:30:46.000',60000,5107,22b84292f0ebce65ad0808342615a03b,0
454732825,2025-01-10 00:00:00.000',2025-01-10 20:14:14.000',25000,9273,1ce3a94e57d90195e2ef27c2b90a0d80,0
2935588230,2025-06-13 00:00:00.000',2025-06-13 22:55:51.000',1000,9608,f0d722fe560b8d757294b6eb9a17739b,0
2937708912,2025-01-14 00:00:00.000',2025-01-14 17:20:28.000',10000,509,e9775740c162065df7fd33e33bfb86e2,0
2933375279,2025-03-21 00:00:00.000',2025-03-21 18:35:23.000',5000,6310,0c1de05ea765df1559aabe6d5e076133,0
451099995,2025-05-09 00:00:00.000',2025-05-09 11:37:52.000',149000,8311,2c286314b308ece42dd816de83a2144b,0
452195675,2024-12-24 00:00:00.000',2024-12-24 10:14:36.000',35000,1561,7aaa305240632ea084f080b4cb23770a,0
2937859498,2024-12-11 00:00:00.000',2024-12-11 17:03:30.000',5000,6424,1f1ec07ffa06b3258d49beb4fb3d9f63,0
453720887,2025-08-20 00:00:00.000',2025-08-20 08:27:53.000',1000,8887,06194af55e4a5e67a60e7f5606dabfde,0
452910230,2025-08-05 00:00:00.000',2025-08-05 08:48:36.000',25000,9284,140ef1cf5632f8825d43d79415cdd741,0
2937759666,2025-02-03 00:00:00.000',2025-02-03 21:47:46.000',2000,9428,22b84292f0ebce65ad0808342615a03b,0
453660874,2025-06-09 00:00:00.000',2025-06-09 10:23:07.000',10000,9524,e505fb53b6df4556ee8a908f7c256835,0
452966691,2025-05-02 00:00:00.000',2025-05-02 14:53:40.000',700,10117,c4ea468194fa3162a9e67d10a761d7bb,0
2937856609,2024-12-27 00:00:00.000',2024-12-27 08:19:30.000',4000,6212,d97536a94a2ad4f25e33a1224128a766,0
2095839711,2025-01-14 00:00:00.000',2025-01-14 18:14:31.000',50000,11089,5ca58d52542371be763806c8dece7f0f,0
465356982,2024-12-20 00:00:00.000',2024-12-20 13:53:13.000',5000,3483,9030efc541153c7eb82a2280c59cda34,0
2938023904,2025-01-31 00:00:00.000',2025-01-31 07:21:40.000',6000,6382,9da144223d8f6574c72fa67e7490a3fb,0
452910230,2025-04-04 00:00:00.000',2025-04-04 11:52:06.000',10000,11097,c6182eb7d0603e7a1c2d5fbd3350b597,0
2095445364,2025-08-16 00:00:00.000',2025-08-16 15:26:04.000',100000,5959,bbc2711ca323c9703b20058bc202de05,0
2934812537,2025-04-26 00:00:00.000',2025-04-26 19:06:44.000',45000,8949,655177b1ef56e0232f6af47c97445043,0
2937607295,2025-04-15 00:00:00.000',2025-04-15 09:50:52.000',2200,10430,1527ca8834378270ebcc0554a3a56ce4,0
456445886,2025-03-26 00:00:00.000',2025-03-26 14:51:52.000',500000,11392,b2a4fb71e4003025cf44686113a7bd67,0
2933493153,2025-02-07 00:00:00.000',2025-02-07 09:37:30.000',10000,9402,ed99938ea10357e9ba670ac52bed727e,0
2112316835,2025-08-19 00:00:00.000',2025-08-19 17:47:25.000',15000,10225,7f42c0eba4e5e4cdaa8865a9ab5ebc86,0
2937708912,2025-03-21 00:00:00.000',2025-03-21 11:53:34.000',50000,12423,e9775740c162065df7fd33e33bfb86e2,0
2933375279,2025-08-11 00:00:00.000',2025-08-11 21:44:28.000',7000,12864,0c1de05ea765df1559aabe6d5e076133,0
2095314234,2025-05-13 00:00:00.000',2025-05-13 11:33:34.000',25000,2211,5eb09003e1a1831ed3bf03315edaae0e,0
452154710,2025-05-28 00:00:00.000',2025-05-28 07:22:40.000',5000,8130,c2082f252fbcbf42f0f876f183207314,0
456311041,2025-05-26 00:00:00.000',2025-05-26 12:05:46.000',15000,12996,964df6a2d5143dc6fa2f306a1f054210,0
2937920677,2025-05-05 00:00:00.000',2025-05-05 09:59:55.000',2000,8809,7ad6cc75718f352aa208bbfb8d918ab3,0
452171932,2025-05-30 00:00:00.000',2025-05-30 21:16:14.000',7000,11732,47344e7b172a9693714f42a664759568,0
2112406217,2024-12-01 00:00:00.000',2024-12-01 12:14:07.000',9000,4346,03e2a42a9d741e2ff8e9bd73b99e99ad,0
2938139457,2025-06-27 00:00:00.000',2025-06-27 21:55:56.000',41800,11087,815b10f704e16efbc0ecba3afce826e8,0
453832489,2025-04-09 00:00:00.000',2025-04-09 12:38:17.000',100000,3840,0fc9e4013522a8e3fc21c495719ae743,0
2112587265,2025-07-03 00:00:00.000',2025-07-03 11:38:35.000',10000,4144,749612afaf1c8e725bbd49af3dc5a781,0
455852784,2024-12-27 00:00:00.000',2024-12-27 13:56:53.000',10000,4659,66d5e89ad96d8f233443cb1c455e77ec,0
454966600,2024-12-11 00:00:00.000',2024-12-11 15:54:16.000',93000,8836,bda70a6b95599e421521efe1e6ebbe21,0
2933725046,2024-12-12 00:00:00.000',2024-12-12 16:28:34.000',5000,889,639bd8a0613721b132d1778ea861238c,0
2684371840,2025-05-26 00:00:00.000',2025-05-26 14:04:48.000',840,3938,49bd05dbeb272e3330af9d0fb3787021,0
2934905461,2025-08-04 00:00:00.000',2025-08-04 22:27:54.000',25000,4195,5e5abe17b67456cdd99e7ba93b7af401,0
2938757855,2025-07-02 00:00:00.000',2025-07-02 18:29:23.000',10000,4968,7b1f78b79113f13e8ba41679b8ff9676,0
2112800905,2024-12-06 00:00:00.000',2024-12-06 17:01:49.000',10000,2036,c3c8daddee7d043dacec933a269a7a34,0
2938167961,2024-12-23 00:00:00.000',2024-12-23 11:56:56.000',2500,2504,70013924a3d35b1a300fb4cf4b114013,0
452718092,2025-06-07 00:00:00.000',2025-06-07 18:32:13.000',5000,4353,f7492eccd201d138a6381c4c09c562e9,0
2937782448,2024-12-23 00:00:00.000',2024-12-23 20:20:30.000',20000,7798,3f0e255baa674faeb6e70ba79cede172,0
452171932,2025-01-27 00:00:00.000',2025-01-27 21:57:51.000',20000,11130,47344e7b172a9693714f42a664759568,0
452718092,2025-07-24 00:00:00.000',2025-07-24 18:08:16.000',2000,1469,f7492eccd201d138a6381c4c09c562e9,0
451004861,2025-05-09 00:00:00.000',2025-05-09 18:49:39.000',10000,7805,b068ac1bd3e85db9c03a5f75f2f6854d,0
451013142,2025-08-12 00:00:00.000',2025-08-12 16:32:27.000',500000,5315,576cdebec728dd4ed7e4df49a0ef9d0a,0
2937764287,2025-06-18 00:00:00.000',2025-06-18 18:55:18.000',4000,7994,ef8fbc05a5c7b7f022d47b72654a9e1a,0
456628980,2025-06-20 00:00:00.000',2025-06-20 14:35:33.000',5000,643,3c2b1fc62920efde24bebeaca7aefe49,0
501247811,2025-01-24 00:00:00.000',2025-01-24 18:17:08.000',257000,7627,2d04eb984c4e3dc3da3de099081a60f0,0
454464049,2024-12-03 00:00:00.000',2024-12-03 16:51:30.000',63000,8981,bf99a985b7a6fba4f4a6c6419eb10a1c,0
455616004,2025-01-16 00:00:00.000',2025-01-16 18:38:24.000',10000,5092,43602addbb0dad772037d31e39a56f51,0
2934995000,2025-05-08 00:00:00.000',2025-05-08 04:34:46.000',24696,12791,77b1cb299e03b682420e869f5699a827,0
497566784,2025-05-31 00:00:00.000',2025-05-31 13:20:29.000',30000,2022,4e2937106cfbc9ebe27a335e05da57ad,0
455814236,2025-02-13 00:00:00.000',2025-02-13 15:45:04.000',187724.09,3520,31ebdedaa19148313ce41aa8d1de7b91,0
2939073496,2025-08-17 00:00:00.000',2025-08-17 02:53:16.000',20000,3832,827ebc28883423ac2a4303e13ac1affa,0
2684034681,2025-05-19 00:00:00.000',2025-05-19 15:04:53.000',10000,5423,10d7b169ab61cb3d19f4833ff6a5c72d,0
454464049,2025-01-04 00:00:00.000',2025-01-04 18:00:15.000',163000,6256,bf99a985b7a6fba4f4a6c6419eb10a1c,0
2937764287,2025-07-14 00:00:00.000',2025-07-14 07:26:46.000',250,9706,ef8fbc05a5c7b7f022d47b72654a9e1a,0
2934812537,2024-12-03 00:00:00.000',2024-12-03 14:04:55.000',14000,10499,62d8843059806fb72fe34d0814cc8850,0
2937943828,2024-12-31 00:00:00.000',2024-12-31 15:45:12.000',2010,10629,16e0489be73be497c548f2e825142e83,0
2935544871,2025-06-18 00:00:00.000',2025-06-18 08:54:10.000',1500,5637,264056829227ea7fbaf46fad95ca6ed6,0
452518788,2025-01-05 00:00:00.000',2025-01-05 18:51:25.000',20000,1871,7d3fbd4cb8e16a0660c28187bc53fda8,0
455814236,2025-06-16 00:00:00.000',2025-06-16 16:49:03.000',67929.97,5378,31ebdedaa19148313ce41aa8d1de7b91,0
456223991,2025-07-31 00:00:00.000',2025-07-31 11:53:32.000',800,5431,f9e2ec4409f5c37dc6466d2d4bc9caca,0
498811236,2025-03-09 00:00:00.000',2025-03-09 10:02:25.000',5000,6264,5b8673bac61c2f1050867aeed437a5bf,0
2096229005,2025-01-11 00:00:00.000',2025-01-11 10:42:59.000',15000,766,b3a3d4a6006293195d998957d4f01e42,0
2937833270,2025-05-15 00:00:00.000',2025-05-15 20:20:05.000',50000,3061,6c72f0862be62be89e5f0fccf3eb391f,0
2934079753,2025-06-25 00:00:00.000',2025-06-25 17:01:29.000',37754,8938,0afb567220cdc0a2aa1a11662c259256,0
452951313,2024-12-21 00:00:00.000',2024-12-21 01:10:54.000',8227,9285,5ee368e719289d181e38968224ef60db,0
453173126,2024-12-14 00:00:00.000',2024-12-14 20:55:25.000',200000,7690,1335173cb45e97cbf9c5b56d244b2017,0
2933375279,2025-01-14 00:00:00.000',2025-01-14 12:44:35.000',10000,8480,0c1de05ea765df1559aabe6d5e076133,0
451004861,2025-06-26 00:00:00.000',2025-06-26 10:30:52.000',1000,10467,b068ac1bd3e85db9c03a5f75f2f6854d,0
2937708912,2025-06-17 00:00:00.000',2025-06-17 11:35:32.000',5000,11054,ed07db25589cd884e3672810d4a75621,0
456065880,2025-05-08 00:00:00.000',2025-05-08 22:27:02.000',20000,4872,743464acdf1b92dff34e05a47db5aa36,0
452966691,2025-03-03 00:00:00.000',2025-03-03 16:18:45.000',5000,233,20856f96a070dadb8681a0e5d3c29bdb,0
2935544871,2025-05-26 00:00:00.000',2025-05-26 17:39:39.000',14880,295,264056829227ea7fbaf46fad95ca6ed6,0
455840377,2025-07-05 00:00:00.000',2025-07-05 20:27:12.000',50000,1827,dd9da14294c3a8db36d59ca2efcc1d35,0
2095053235,2025-05-30 00:00:00.000',2025-05-30 13:24:18.000',50000,2195,e4448d4b7f8e992caee90a23e9634cc0,0
456112296,2025-07-17 00:00:00.000',2025-07-17 12:01:46.000',6000,2611,92b3d49e784e7b0f93e6a0f9c55c2584,0
2684632270,2025-02-23 00:00:00.000',2025-02-23 16:14:33.000',18000,3119,e173c1959d2d279376ce345a266a1a8b,0
452543738,2025-02-01 00:00:00.000',2025-02-01 14:38:26.000',70000,3328,3c54aa7ac17c5f26251edd80961c3470,0
2937764287,2025-05-13 00:00:00.000',2025-05-13 21:22:24.000',1000,4874,ef8fbc05a5c7b7f022d47b72654a9e1a,0
2934079753,2025-03-11 00:00:00.000',2025-03-11 11:43:55.000',15000,8167,0afb567220cdc0a2aa1a11662c259256,0
456173125,2025-02-01 00:00:00.000',2025-02-01 11:06:24.000',5000,8485,889967fc95bdc8b8980fcd76e6672b7f,0
2938383494,2025-02-06 00:00:00.000',2025-02-06 09:27:38.000',3000,1363,c15a6456c9469b472ded3ad75f4f5971,0
453720887,2025-07-25 00:00:00.000',2025-07-25 13:07:15.000',15000,5128,bee9a10bc22c161b1c24ffee7fe89c0e,0
452139692,2025-06-16 00:00:00.000',2025-06-16 09:44:18.000',10000,5751,2b43a0c772768319140343dcadd587c3,0
452966691,2025-05-04 00:00:00.000',2025-05-04 15:13:00.000',72400,8436,101b2ea7b935d91957bbf6824ed64d09,0
2937759666,2025-02-10 00:00:00.000',2025-02-10 20:25:17.000',25000,9954,22b84292f0ebce65ad0808342615a03b,0
451013142,2024-12-16 00:00:00.000',2024-12-16 07:31:58.000',20000,9997,576cdebec728dd4ed7e4df49a0ef9d0a,0
2937708912,2024-12-06 00:00:00.000',2024-12-06 01:44:15.000',10395,2719,e9775740c162065df7fd33e33bfb86e2,0
2937782448,2025-04-12 00:00:00.000',2025-04-12 10:54:36.000',50000,2920,3f0e255baa674faeb6e70ba79cede172,0
2938023904,2025-05-19 00:00:00.000',2025-05-19 16:12:48.000',8000,9817,9da144223d8f6574c72fa67e7490a3fb,0
2937762710,2025-02-12 00:00:00.000',2025-02-12 11:55:42.000',20000,10127,db729c1f651ff5106b9e2ad2647bd5a4,0
2937859498,2025-03-08 00:00:00.000',2025-03-08 23:28:42.000',4800,4256,1f1ec07ffa06b3258d49beb4fb3d9f63,0
455825705,2025-01-21 00:00:00.000',2025-01-21 23:40:08.000',2000,4827,dbce517171cc857acf637f6f0867f3a7,0
456355739,2025-07-18 00:00:00.000',2025-07-18 22:19:27.000',9850,5753,5474be9abe881a40790bdaa1d324f43b,0
498636442,2025-05-19 00:00:00.000',2025-05-19 07:06:25.000',5300,1652,2722770e69757dd71d634cbeb84b5564,0
452718092,2025-04-28 00:00:00.000',2025-04-28 18:58:16.000',5000,2796,f7492eccd201d138a6381c4c09c562e9,0
456640032,2025-03-02 00:00:00.000',2025-03-02 10:42:17.000',10000,3517,1010e7bfe5b4c4268bb180efc67207b8,0
456112296,2025-04-09 00:00:00.000',2025-04-09 18:07:33.000',10600,3976,3f397611e9aa21f6923b31bc8e4ca5b4,0
2933493153,2025-05-01 00:00:00.000',2025-05-01 10:47:42.000',150000,8876,d677d4e1a0f625e1ad746ea950c9dca9,0
2096229005,2025-03-04 00:00:00.000',2025-03-04 19:34:10.000',6000,8977,807e1749a623cc5ca8f7b8abd863118e,0
452358365,2025-01-13 00:00:00.000',2025-01-13 23:43:51.000',71000,419,fb5922494207bcc153ab864e4ef85cbe,0
2683930531,2025-07-08 00:00:00.000',2025-07-08 21:31:37.000',3000,1708,6208ba4394c05186d14887ec3c368507,0
456000634,2025-08-08 00:00:00.000',2025-08-08 19:58:28.000',6000,5214,87b698d1edae13c21ce86678de3b8546,0
452718092,2025-04-06 00:00:00.000',2025-04-06 20:02:36.000',3000,10924,f7492eccd201d138a6381c4c09c562e9,0
456173125,2025-01-20 00:00:00.000',2025-01-20 22:15:08.000',5000,9575,889967fc95bdc8b8980fcd76e6672b7f,0
2094903392,2025-06-30 00:00:00.000',2025-06-30 21:32:09.000',3000,6110,54a72606b860cb42a0ea1892cf16a979,0
451099995,2025-06-15 00:00:00.000',2025-06-15 10:32:33.000',20000,6480,2c286314b308ece42dd816de83a2144b,0
455536283,2025-04-06 00:00:00.000',2025-04-06 10:09:51.000',4000,791,6a5a9cc03197e339c14f6be820ceef11,0
453720887,2025-06-10 00:00:00.000',2025-06-10 15:54:04.000',11350,9045,06194af55e4a5e67a60e7f5606dabfde,0
456112296,2024-12-23 00:00:00.000',2024-12-23 21:36:56.000',3000,3798,d09aaa3aa1e782f130d6bf4f1c75f0c6,0
452171932,2024-12-01 00:00:00.000',2024-12-01 19:05:22.000',1600,9295,e4d9640eef125c0ddcc992c67665e3e9,0
2684693378,2025-06-01 00:00:00.000',2025-06-01 11:49:45.000',60000,10299,0f4b6e1a4bc070cdfdef75c13e38a3e6,0
2095839711,2025-05-23 00:00:00.000',2025-05-23 14:36:08.000',60000,11020,53aa78dfc92d3376c6af8c7b9f08a8cc,0
456355739,2025-07-17 00:00:00.000',2025-07-17 12:07:54.000',150000,3800,5474be9abe881a40790bdaa1d324f43b,0
456167524,2025-05-18 00:00:00.000',2025-05-18 13:26:56.000',5000,4879,68d6b46306e875bfe51d6b5ab278f88b,0
2933793914,2024-12-04 00:00:00.000',2024-12-04 11:39:26.000',10000,5549,56a897b9ba8c4bfeea27d0853577da42,0
456173125,2025-03-13 00:00:00.000',2025-03-13 20:37:52.000',15000,8278,889967fc95bdc8b8980fcd76e6672b7f,0
2938195594,2025-02-11 00:00:00.000',2025-02-11 14:39:07.000',30000,9247,3cfde553d90d5e31a9f955309fc4f151,0
465356982,2024-12-30 00:00:00.000',2024-12-30 17:58:23.000',2000,5557,9030efc541153c7eb82a2280c59cda34,0
453720887,2025-07-21 00:00:00.000',2025-07-21 20:03:43.000',15000,11769,97ed8a9ad9011aa81198763bb62063a9,0
455852784,2025-01-19 00:00:00.000',2025-01-19 15:52:09.000',40000,11805,66d5e89ad96d8f233443cb1c455e77ec,0
456156194,2025-02-27 00:00:00.000',2025-02-27 17:57:06.000',6000,12002,b749999ad5dd738f976c095995ce37cb,0
452171932,2025-01-02 00:00:00.000',2025-01-02 16:05:52.000',13000,12412,47344e7b172a9693714f42a664759568,0
2094722364,2025-04-25 00:00:00.000',2025-04-25 16:00:08.000',13000,3031,bff42a88483770721315d6987394864c,0
2937630576,2025-05-16 00:00:00.000',2025-05-16 10:45:38.000',100,4266,142fb99b4b6a17e93c69436463fe45bb,0
456167524,2025-07-20 00:00:00.000',2025-07-20 19:33:42.000',1000,296,68d6b46306e875bfe51d6b5ab278f88b,0
453802668,2025-08-24 00:00:00.000',2025-08-24 17:48:51.000',2580,3187,2cb2642c58656053e0bf1ead5aaf47db,0
454326351,2025-06-30 00:00:00.000',2025-06-30 19:34:21.000',3000,5660,abacaca0b59383863774bdeb81e77204,0
452262441,2025-03-05 00:00:00.000',2025-03-05 15:43:17.000',50000,11904,5c56843c72414d4269d154a979116afe,0
452135710,2025-08-21 00:00:00.000',2025-08-21 14:20:21.000',8000,12402,7bf5d4a301897aefea7b5a325674485a,0
456355739,2025-08-12 00:00:00.000',2025-08-12 17:02:52.000',2000,4710,5474be9abe881a40790bdaa1d324f43b,0
454360696,2025-05-01 00:00:00.000',2025-05-01 00:15:14.000',21450,6528,7a80a4da8082ec0e273b7f8fe1de206e,0
456112296,2025-05-14 00:00:00.000',2025-05-14 13:21:08.000',10000,7479,02586bb1848d5befd6641a472404c96f,0
2095839711,2025-07-30 00:00:00.000',2025-07-30 17:59:34.000',100000,10637,9c0f7af55cfa4d6a6df6baddafd7b8a1,0
1286648072,2025-03-21 00:00:00.000',2025-03-21 22:29:59.000',10000,1405,71a9bdfa4fd933d2adeceddb449dfa22,0
2937833270,2025-04-19 00:00:00.000',2025-04-19 22:22:48.000',10000,6318,6c72f0862be62be89e5f0fccf3eb391f,0
2937859498,2024-12-09 00:00:00.000',2024-12-09 10:12:33.000',10000,8582,1f1ec07ffa06b3258d49beb4fb3d9f63,0
2933375279,2025-07-25 00:00:00.000',2025-07-25 12:09:14.000',7000,10465,0c1de05ea765df1559aabe6d5e076133,0
452171932,2025-02-26 00:00:00.000',2025-02-26 14:18:07.000',10000,2295,47344e7b172a9693714f42a664759568,0
465356982,2025-01-07 00:00:00.000',2025-01-07 09:18:08.000',10000,1342,9030efc541153c7eb82a2280c59cda34,0
455852784,2025-06-12 00:00:00.000',2025-06-12 11:10:58.000',15000,4133,645fa6b90343b8d1ae1790a55abfde89,0
453173126,2025-08-12 00:00:00.000',2025-08-12 06:39:34.000',10000,6253,27a652622c747f41351c80f2b3c0ed3b,0
452543738,2025-03-01 00:00:00.000',2025-03-01 15:50:57.000',100000,8307,4c745e30d04c74ca549622b74858c58e,0
2938063812,2025-08-26 00:00:00.000',2025-08-26 17:20:36.000',90000,9124,a15d4c5e84db6bc70589534e35e494e4,0
455579485,2025-02-16 00:00:00.000',2025-02-16 08:06:15.000',30000,6417,09e5b4b08c8b9f2b46119ea900a9db3e,0
465356982,2025-01-09 00:00:00.000',2025-01-09 14:49:23.000',3000,6996,9030efc541153c7eb82a2280c59cda34,0
2938143337,2025-02-14 00:00:00.000',2025-02-14 20:36:27.000',308,8418,986df5ed1584c5efe7130c4cda1a24cc,0
456065880,2025-05-17 00:00:00.000',2025-05-17 11:56:14.000',20000,8880,743464acdf1b92dff34e05a47db5aa36,0
2934942089,2025-02-26 00:00:00.000',2025-02-26 18:25:05.000',20000,604,770a5c20595f40fb1045532edceca1dc,0
2937778211,2024-12-17 00:00:00.000',2024-12-17 11:56:50.000',200000,629,b49b59c3f532de501500eb6ac7a1ffb5,0
454304966,2024-12-14 00:00:00.000',2024-12-14 12:58:30.000',3840,2073,6e5de7c73cc79fd90dfef27cf2fe3402,0
453720887,2025-07-03 00:00:00.000',2025-07-03 18:45:36.000',100,7099,dafafedfde736200374c7645f5f4be65,0
2933725046,2025-06-19 00:00:00.000',2025-06-19 20:56:13.000',5000,7155,639bd8a0613721b132d1778ea861238c,0
452171932,2025-04-22 00:00:00.000',2025-04-22 17:44:44.000',25000,1818,47344e7b172a9693714f42a664759568,0
455852784,2025-05-18 00:00:00.000',2025-05-18 16:50:37.000',10000,2958,645fa6b90343b8d1ae1790a55abfde89,0
2938000220,2024-12-27 00:00:00.000',2024-12-27 09:14:28.000',4000,3474,b158990187a7984552bcfe2087529758,0
472228959,2024-12-27 00:00:00.000',2024-12-27 10:29:43.000',1000,3985,abd8afd2a2550aab8cd446b2a9ca2c4c,0
453145885,2025-07-02 00:00:00.000',2025-07-02 08:17:38.000',10000,5535,7ee8089dfd9b3ec7e66427fb27439f86,0
452139692,2024-12-13 00:00:00.000',2024-12-13 13:47:49.000',46500,1352,2c535cf793c342d6f82325332e48e591,0
452518788,2025-03-11 00:00:00.000',2025-03-11 17:28:43.000',13302,3581,5c72a736200efb26a4fdf2c0997b8c63,0
2938150265,2024-12-08 00:00:00.000',2024-12-08 15:32:52.000',1000,8108,65a50ae9ab335767ef8424a233aa4620,0
456112296,2025-02-07 00:00:00.000',2025-02-07 16:58:23.000',137000,10722,6f8292dfd14e4b38ed96936cf417565a,0
2937708912,2025-05-08 00:00:00.000',2025-05-08 08:08:01.000',100000,11312,e9775740c162065df7fd33e33bfb86e2,0
2937654982,2025-01-04 00:00:00.000',2025-01-04 13:15:33.000',20000,1353,4c8851ae5c8d1ffa37f74745700414eb,0
2112112352,2025-07-09 00:00:00.000',2025-07-09 13:00:56.000',65000,5379,f3a3a6b5f64888e5bdce16b41c87815d,0
456112296,2025-02-07 00:00:00.000',2025-02-07 16:47:32.000',25765.5,10972,d0dd6059dc1330bab6d282957bd9c2ba,0
455536283,2024-12-15 00:00:00.000',2024-12-15 20:18:52.000',2000,11162,456df69c93f581a12ac8b6b4f901cc83,0
456112296,2025-04-27 00:00:00.000',2025-04-27 18:07:48.000',100000,8839,2e39c2d9015d80f8b5dedec9fa627fde,0
456474006,2025-02-27 00:00:00.000',2025-02-27 00:14:50.000',44406,329,d03814bc874d9b5ba308d21e7f64e5e7,0
454326351,2025-04-15 00:00:00.000',2025-04-15 10:02:08.000',20000,9239,abacaca0b59383863774bdeb81e77204,0
453076643,2024-11-30 00:00:00.000',2024-11-30 11:10:21.000',20000,4200,c39f561eb39b36128f4ac94ec29236d3,0
456156194,2024-12-15 00:00:00.000',2024-12-15 16:38:04.000',200000,10165,b749999ad5dd738f976c095995ce37cb,0
456591642,2025-02-15 00:00:00.000',2025-02-15 18:25:10.000',17000,10295,59fb538d5c6a9b5853b5787a29c02102,0
2939073496,2025-07-20 00:00:00.000',2025-07-20 01:03:28.000',8000,208,36b1677915dc5bbff544de9026f77c1a,0
