transid,transdate,cst_dim_id,monthly_os_changes,monthly_phone_model_changes,last_phone_model_categorical,last_os_categorical,logins_last_7_days,logins_last_30_days,login_frequency_7d,login_frequency_30d,freq_change_7d_vs_mean,logins_7d_over_30d_ratio,avg_login_interval_30d,std_login_interval_30d,var_login_interval_30d,ewm_login_interval_7d,burstiness_login_interval,fano_factor_login_interval,zscore_avg_login_interval_7d
9e834396-00d0-4589-83d4-da44cc1393cd,2025-06-13 00:00:00.000',2933493153,4,5,Vivo_v2339,Android/15,0,56,0,1.866666667,-1,0,30253.84615,31874.82489,1016004462,-1,0.02609067127,33582.65446,-1
ad151801-648b-497a-b50c-059aa8beba8d,2025-01-17 00:00:00.000',2938000220,1,1,Samsung SM-A515F,Android/13,1,10,0.1428571429,0.3333333333,-0.5714285714,0.1,154953.3333,211995.195,44941962700,-1,0.1554492177,290035.469,-1
0f99c979-298d-4af7-a9d1-68a1f3615a96,2025-06-13 00:00:00.000',497566784,1,1,Honor_lly-lx1,Android/14,8,33,1.142857143,1.01,0.03896103896,0.2424242424,80321.81818,113126.1022,12797515009,68796.31421,0.1695768246,159328.0045,-0.1458457483
b1b9ca33-0886-4599-aa6e-737b5e6394d4,2025-03-31 00:00:00.000',456508483,1,1,"iPhone15,3",iOS/17.5.1,11,65,1.571428571,2.166666667,-0.2747252747,0.1692307692,39924.16667,40747.31021,1660343289,23727.03083,0.01020365036,41587.42506,0.2651913286
aa98edc5-ffd8-451b-9b7b-271353cffa3e,2025-06-13 00:00:00.000',2933725046,1,1,"iPhone12,1",iOS/17.6.1,36,67,5.142857143,2.233333333,1.302771855,0.5373134328,31498.04348,62704.96029,3931912044,3182.067202,0.3312730546,124830.358,-0.2928506174
09d4e8c2-557f-474f-a699-61bed1c05253,2025-02-07 00:00:00.000',2937932020,2,2,OPPO CPH2477,Android/12,27,59,3.857142857,1.966666667,0.9612590799,0.4576271186,43713,107586.6074,11574878086,30040.95029,0.4221663789,264792.5808,-0.2125936613
47589ebe-7a36-4ffe-aa82-d5931ec466c8,2024-12-25 00:00:00.000',2112316835,1,1,Xiaomi 21091116AG,Android/11,2,18,0.2857142857,0.6,-0.5238095238,0.1111111111,142175.2941,194411.4349,37795806026,460020,0.1551937028,265839.4784,1.634907463
841b259a-59d3-431a-aaad-b886185e55b7,2025-01-17 00:00:00.000',2112316835,1,1,Xiaomi 21091116AG,Android/11,0,7,0,0.2333333333,-1,0,292860,234904.2191,55179992160,-1,-0.1098137744,188417.6472,-1
92ec5d78-39fe-4156-8be6-14b3189424d1,2025-06-22 00:00:00.000',456112296,1,1,"iPhone15,4",iOS/18.5,18,127,2.571428571,4.233333333,-0.392575928,0.1417322835,21299.53488,40632.45458,1650996365,11401.01901,0.3121637116,77513.25907,0.1003369289
e38cf440-032b-4fa9-bb64-270c3fafd05f,2025-02-07 00:00:00.000',2937708912,2,2,Xiaomi 2303CRA44A,Android/13,12,23,1.714285714,0.7666666667,1.236024845,0.5217391304,111312.5,106013.4072,11238842498,76835.96854,-0.02438316218,100966.5806,-0.6330224208
ecb50a5e-c3b5-4d26-9b65-476d567a7be7,2025-05-02 00:00:00.000',452910230,1,1,"iPhone14,2",iOS/18.1,0,31,0,1.033333333,-1,0,34236.31579,50231.34046,2523187564,-1,0.1893627145,73699.1556,-1
9adca2ab-fd1f-44ca-9423-a75b96768f26,2025-02-07 00:00:00.000',472228959,1,1,"iPhone14,5",iOS/17.3.1,18,27,2.571428571,0.9,1.857142857,0.6666666667,94617.69231,200946.7935,40379613834,2415.246106,0.359749247,426765.9975,-0.4191512718
b6e92a91-8ce1-49db-a6a9-0b365e3f9c77,2024-12-25 00:00:00.000',451099995,4,2,"iPhone12,1",iOS/18.1.1,9,66,1.285714286,2.02,-0.4155844156,0.1363636364,38800.28571,55938.80886,3129150336,14177.34256,0.180902332,80647.61067,0.134293426
0713e882-c60b-43c3-b272-e58c5166675f,2025-03-31 00:00:00.000',451099995,3,3,"iPhone14,7",iOS/18.3.2,6,29,0.8571428571,0.9666666667,-0.1133004926,0.2068965517,83165.45455,108901.3196,11859497407,44601.99004,0.1339943629,142601.2456,0.17504421
0ae19b09-c374-4a36-8f68-d214df5ad047,2025-06-13 00:00:00.000',456065880,1,2,Xiaomi M2007J3SG,Android/12,0,16,0,0.5333333333,-1,0,109296.6667,108380.6198,11746358741,-1,-0.00420827967,107472.2505,-1
8c20f92e-317e-4246-b34a-567812433480,2025-05-02 00:00:00.000',2937668970,1,2,Samsung SM-S921B,Android/14,6,27,0.8571428571,0.9,-0.04761904762,0.2222222222,72953.33333,94253.02505,8883632731,86527.3679,0.1273856564,121771.4438,0.1822611705
cec4445a-2707-41d6-ac96-0b85d6c4991c,2025-01-17 00:00:00.000',2933375279,1,1,"iPhone14,4",iOS/18.1.1,20,48,2.857142857,1.06,0.7857142857,0.4166666667,48523.72881,67156.25654,4509962793,37412.40052,0.1610695893,92943.45062,-0.3246402446
7ba4c006-5aea-49f7-adb7-d2dac10dbc3f,2025-06-13 00:00:00.000',2937856609,1,1,Samsung SM-A315F,Android/10,6,21,0.8571428571,0.7,0.2244897959,0.2857142857,129924.5455,175658.1101,30855771655,20354.7316,0.1496602109,237489.9335,-0.3609770446
4a730333-212e-4e7b-88db-a3795012068d,2025-02-07 00:00:00.000',2937996612,1,1,OPPO CPH2477,Android/12,2,6,0.2857142857,0.2,0.4285714286,0.3333333333,485592,534329.9055,"2,86E+11",136860,0.04778591895,587959.5379,-0.6526529704
5daadfdf-75e2-49b5-93db-1a7933932b70,2025-06-13 00:00:00.000',454326351,1,1,HONOR CRT-NX1,Android/14,10,19,1.428571429,0.6333333333,1.255639098,0.5263157895,116361.6,240491.2996,57836065164,81844.81386,0.3478455681,497037.3832,-0.2898300276
c025b89a-fde7-4034-bca2-00cf42b6b3d0,2025-03-31 00:00:00.000',2937668970,1,1,Samsung SM-S921B,Android/14,5,23,0.7142857143,0.7666666667,-0.06832298137,0.2173913043,79747.05882,86861.6276,7544942349,104752.7594,0.04270226796,94610.91682,0.1397963809
d7f1338a-98ee-4f3e-805c-9db9b9568a06,2025-06-22 00:00:00.000',2937607295,1,1,Xiaomi Redmi Note 8 Pro,Android/11,47,163,6.714285714,5.433333333,0.2357581069,0.2883435583,15386.66667,21864.98308,478077485.1,33500.90167,0.1739068325,31070.89375,-0.1410500964
34e43db6-8730-471d-a66b-25db5c3dac18,2025-05-02 00:00:00.000',2935480038,1,1,"iPhone13,3",iOS/18.1.1,47,50,6.714285714,1.666666667,3.028571429,0.94,52981.11111,194288.1672,37747891901,8024.8245,0.57147033,712478.2986,-0.2111779249
c2d42ebf-a878-4fd8-af9f-1eaa4809c87a,2025-06-13 00:00:00.000',455910705,1,1,"iPhone12,3",iOS/16.6.1,3,10,0.4285714286,0.3333333333,0.2857142857,0.3,274620,293395.6946,86081033600,79421.53846,0.03305488697,313455.0783,-0.7238347526
5160e9e0-2d8e-4fb2-b18e-5d46b91d2d7d,2025-01-05 00:00:00.000',452518788,2,2,Samsung SM-A515F,Android/13,16,25,2.285714286,0.8333333333,1.742857143,0.64,99188.57143,183205.4015,33564219124,71993.94527,0.2975163711,338387.9679,-0.3795334137
3801589c-8016-4522-b155-17f9bdb0720b,2025-02-01 00:00:00.000',455912976,2,2,"iPhone17,1",iOS/18.2,3,29,0.4285714286,0.9666666667,-0.5566502463,0.1034482759,89583.87097,116070.9917,13472475105,126927.6923,0.1287940404,150389.5172,0.4595129952
f06df71d-c9e0-419b-a68c-1e7f8f8e2508,2025-04-17 00:00:00.000',452154710,1,1,Samsung_sm-a135f,Android/14,4,19,0.5714285714,0.6333333333,-0.0977443609,0.2105263158,121579.0909,239219.0497,57225753732,69066.47482,0.3260547812,470687.462,0.003766042429
2d64540f-3726-41e6-a6a0-7bb7dd67f7e5,2025-04-17 00:00:00.000',453660874,1,1,"iPhone17,1",iOS/18.3.2,5,32,0.7142857143,1.066666667,-0.3303571429,0.15625,81205.16129,103931.1215,10801678026,87972.70289,0.122752601,133017.1365,0.4823852371
2d978612-9526-4f73-953b-c6419d0e1985,2025-06-05 00:00:00.000',497566784,1,1,Honor_lly-lx1,Android/14,8,24,1.142857143,0.8,0.4285714286,0.3333333333,92376.77419,150618.354,22685888563,44713.31666,0.2396820885,245580.0039,-0.226568308
0e07c769-63ce-4ec6-8ef0-14272a133fc4,2024-12-29 00:00:00.000',455536283,1,1,"iPhone15,4",iOS/17.5.1,7,42,1,1.04,-0.2857142857,0.1666666667,64651.42857,162203.0674,26309835086,63982.63266,0.4300185387,406949.0136,0.0007926571957
ff90e8ef-682e-4f3e-8c45-2f42f9b66076,2025-06-05 00:00:00.000',2937764287,1,1,TECNO KL4,Android/14,13,79,1.857142857,2.633333333,-0.294755877,0.164556962,32320.76923,39010.03447,1521782789,31757.48794,0.09377807186,47083.74291,0.3624511222
7cf4c5e9-4db0-4672-add1-73d1448e0ab6,2025-01-05 00:00:00.000',454326351,2,2,HONOR CRT-NX1,Android/14,2,24,0.2857142857,0.8,-0.6428571429,0.08333333333,88546.95652,156989.4613,24645690968,400620,0.2787468572,278334.7044,1.987859827
ebc0fd93-bc24-4802-ac38-3798cd2e43f8,2024-12-08 00:00:00.000',455956619,2,2,"iPhone17,1",iOS/18.1.1,7,28,1,0.9333333333,0.07142857143,0.25,94051.03448,91021.76232,8284961217,141485.7254,-0.01636800335,88090.05943,-0.07032422049
c54faffc-e14a-4373-af54-33a9656a48fb,2025-01-25 00:00:00.000',2937827669,1,1,"iPhone14,5",iOS/16.0,1,9,0.1428571429,0.3,-0.5238095238,0.1111111111,177682.5,273363.905,74727824580,-1,0.2121320644,420569.4122,-1
18ce3c98-ad0e-4a49-9ec9-8c590f20310c,2024-12-29 00:00:00.000',1286648072,1,1,"iPhone14,5",iOS/18.0,6,25,0.8571428571,0.8333333333,0.02857142857,0.24,83261.81818,141387.829,19990518184,15542.40404,0.2587407171,240092.261,-0.2281795994
bd5d67f6-65a3-4cad-b2bf-20ac972728ba,2025-05-26 00:00:00.000',454529306,1,1,Xiaomi Redmi Note 8,Android/10,2,2,0.2857142857,0.06666666667,3.285714286,1,1377990,1446528.342,"2,09E+12",355140,0.02426549732,1518475.638,-0.7071067812
f35568f6-f5e3-4f0b-85ab-1aca973c7126,2025-05-26 00:00:00.000',2934295459,1,2,Xiaomi 23117RA68G,Android/15,15,79,2.142857143,2.633333333,-0.1862567812,0.1898734177,34031.42857,55372.0335,3066062094,50875.02567,0.2386999836,90095.01578,0.08330662342
72ad7654-027e-422f-9aef-73027c20937e,2025-05-26 00:00:00.000',2112800905,3,3,Xiaomi 2312CRAD3C,Android/14,10,61,1.428571429,2.033333333,-0.2974238876,0.1639344262,40936.36364,62286.79069,3879644294,11255.38227,0.2068375762,94772.5677,0.2408799072
0053c921-cef1-470a-a9ba-b4dbe16a161d,2024-12-08 00:00:00.000',2937748911,1,1,Samsung SM-A155F,Android/14,7,9,1,0.3,2.333333333,0.7777777778,213073.8462,416774.7594,173701200092,138365.456,0.3234125018,815215.9602,-0.3755598021
954b2ee4-ecfb-47b7-bede-ae230dac0435,2024-12-29 00:00:00.000',453006901,1,1,Samsung SM-F721B,Android/14,3,20,0.4285714286,0.6666666667,-0.3571428571,0.15,102313.0435,135671.1993,18406674313,59912.30769,0.1401695987,179905.4518,-0.4350447537
b56b6eca-3362-4eb5-a690-ee488538573b,2025-01-25 00:00:00.000',452718092,3,4,x86_64,mib/13.2.2,12,138,1.714285714,4.06,-0.6273291925,0.08695652174,18744.86842,33722.08528,1137179036,30704.17596,0.2854600049,60666.15194,0.7687070384
5d46ac9e-68ba-48bc-ac04-8fe03c670a31,2024-12-29 00:00:00.000',456156194,2,2,Samsung SM-S911B,Android/14,12,42,1.714285714,1.04,0.2244897959,0.2857142857,61751.42857,59718.4108,3566288588,55759.27596,-0.01673681125,57752.32526,-0.2210460611
a2b12c74-be2a-45a8-ac99-41fd4f44d0d7,2025-01-05 00:00:00.000',2937782448,1,1,Realme RMX3771,Android/14,5,22,0.7142857143,0.7333333333,-0.02597402597,0.2272727273,90934.28571,110630.955,12239208206,205703.331,0.09771858095,134593.9885,0.207950065
bb25e7bc-c58e-463c-8c67-4f18f2e45185,2025-05-26 00:00:00.000',2095839711,4,2,"iPhone17,2",iOS/18.5,20,88,2.857142857,2.933333333,-0.02597402597,0.2272727273,30662.63736,38514.176,1483341753,15758.34822,0.113499571,48376.19594,0.008130827232
19459323-9add-403a-a225-78003373b078,2025-06-05 00:00:00.000',2938983937,1,1,Huawei_stk-lx1,Android/10,6,8,0.8571428571,0.2666666667,2.214285714,0.75,359220,670335.6998,"4,49E+11",20904.6509,0.3021844276,1250904.6,-0.4813170477
3b495f12-676a-4d42-9080-39f1c6e69bbb,2025-06-05 00:00:00.000',452718092,3,2,Xiaomi_poco_f2_pro,Android/12,26,122,3.714285714,4.066666667,-0.08665105386,0.2131147541,21844.09091,27645.46159,764271546.5,9065.086379,0.1172241491,34987.56481,0.01747516819
2f05990f-1d6a-4ea7-8a41-8696606473e8,2025-01-25 00:00:00.000',454192001,2,2,"iPhone13,2",iOS/18.1.1,24,112,3.428571429,3.733333333,-0.08163265306,0.2142857143,24053.94958,34611.17186,1197933217,1474.613064,0.1799573924,49801.93433,-0.151924859
0c6e2939-82d0-4296-a94d-50edf01367c8,2025-06-05 00:00:00.000',456112296,2,1,"iPhone15,4",iOS/18.5,46,110,6.571428571,3.666666667,0.7922077922,0.4181818182,22832.16,43739.6041,1913152967,24482.25481,0.3140587362,83792.02699,-0.2582288271
32fc3667-991e-4474-88d6-a7d7786f2be4,2024-12-29 00:00:00.000',456311041,1,1,OPPO CPH2067,Android/11,3,9,0.4285714286,0.3,0.4285714286,0.3333333333,268122,339001.9835,"1,15E+11",5898.461538,0.1167471315,428619.6017,-0.7779954478
0846f79f-f546-4f05-87e4-17bb363d458a,2025-05-26 00:00:00.000',455579485,1,1,Samsung SM-A525F,Android/13,8,26,1.142857143,0.8666666667,0.3186813187,0.3076923077,92749.65517,177460.7546,31492319418,257067.6294,0.3135005031,339541.0943,-0.1716979917
dc649b2e-c042-4beb-981b-88552872f9e0,2024-12-29 00:00:00.000',2095314234,1,1,"iPhone16,1",iOS/17.3.1,5,41,0.7142857143,1.366666667,-0.4773519164,0.1219512195,63106.36364,152318.8751,23201039698,39247.96048,0.4141228389,367649.764,-0.1228105422
31634315-1c57-4253-b9e1-1c7b342f3295,2025-02-01 00:00:00.000',455296083,1,1,"iPhone14,7",iOS/17.6.1,10,26,1.428571429,0.8666666667,0.6483516484,0.3846153846,97207.2,192219.1728,36948210396,15381.96523,0.3282768322,380097.466,-0.2872790083
aab5bccd-c2c1-44ae-9719-c0bf78f47381,2024-12-29 00:00:00.000',2094903392,1,1,Vivo V2061,Android/12,6,12,0.8571428571,0.4,1.142857143,0.5,160489.4118,175532.4306,30811634206,86579.89474,0.04476797927,191985.4641,-0.5436340818
85c21872-8eef-41c6-82d3-1674b89fc014,2025-06-05 00:00:00.000',2938678288,1,1,HUAWEI AMN-LX9,Android/9,0,6,0,0.2,-1,0,125689.0909,229856.078,52833816589,-1,0.2929782098,420353.2399,-1
773a6885-59d1-45cd-9d76-79b4e7aaa581,2025-06-05 00:00:00.000',454966600,1,1,Xiaomi 2201117SG,Android/13,12,20,1.714285714,0.6666666667,1.571428571,0.6,107735,279266.1333,77989573226,313.4828914,0.4432316047,723901.9188,-0.3707200161
98f308fd-a885-4de0-aa5d-08f2fb36eba7,2025-04-17 00:00:00.000',2934812537,2,1,"iPhone14,2",iOS/18.4,10,43,1.428571429,1.433333333,-0.003322259136,0.2325581395,62285.5814,108029.5974,11670393911,189718.7421,0.2685844933,187369.1093,-0.1828410782
026a1594-17f7-4d98-8382-7cba474c26de,2025-01-05 00:00:00.000',453024373,1,1,Vivo V2116,Android/13,8,51,1.142857143,1.07,-0.3277310924,0.1568627451,41216.57143,54883.91913,3012244579,104401.4272,0.1422193334,73083.33699,0.6499015271
ec7b0377-5689-471e-9a0f-54bc263e0dea,2025-04-17 00:00:00.000',452718092,3,2,Xiaomi_poco_f2_pro,Android/12,25,103,3.571428571,3.433333333,0.04022191401,0.2427184466,25542.47788,28898.73553,835136915.2,6917.763147,0.06164920735,32696.00229,-0.1020798254
b41972fb-09f1-4fd0-b4cf-0aca32989720,2025-06-05 00:00:00.000',2937833270,1,1,"iPhone16,1",iOS/18.2.1,21,60,3,2,0.5,0.35,45628.57143,58065.9859,3371658719,18204.07676,0.1199427896,73893.58495,-0.3334236236
e15142f6-3a87-4e91-938e-8f4b221ea9d0,2025-01-05 00:00:00.000',452274831,1,1,"iPhone16,1",iOS/17.6.1,3,23,0.4285714286,0.7666666667,-0.4409937888,0.1304347826,108050,151094.6462,22829592104,151670.7692,0.1661027801,211287.2939,0.09914315549
10b96dae-f8c0-4283-81d0-b3cf74a7b853,2025-01-05 00:00:00.000',2937649420,1,1,"iPhone13,3",iOS/18.1.1,14,37,2,1.233333333,0.6216216216,0.3783783784,71346.15385,136582.2816,18654719645,14662.48643,0.3137431762,261467.7686,-0.278524696
e39f46b3-379d-4e9b-bc3b-6d98f99fc7e3,2025-02-01 00:00:00.000',2937912805,2,2,"iPhone14,5",iOS/18.1.1,10,22,1.428571429,0.7333333333,0.9480519481,0.4545454545,110608.8,156257.7679,24416490036,165984.9032,0.1710554015,220746.3605,-0.3601450822
d62d970f-bd0d-460f-b8a2-35f5d96d4465,2024-12-08 00:00:00.000',455616004,2,2,Vivo V2116,Android/13,1,14,0.1428571429,0.4666666667,-0.693877551,0.07142857143,192424.2857,442413.8144,195729983149,-1,0.3937846966,1017179.211,-1
d145f70a-7e5f-4fba-8c22-4a2be4b50692,2025-02-01 00:00:00.000',2684630501,1,1,Xiaomi Redmi Note 8,Android/10,14,15,2,0.5,3,0.9333333333,46247.14286,72608.7465,5272030068,17685.44359,0.2217946774,113996.8816,-0.02715593282
cd371add-5669-4bf8-8e62-33c891a15df9,2024-12-29 00:00:00.000',2933493153,1,1,Xiaomi M2006C3MG,Android/10,8,59,1.142857143,1.966666667,-0.4188861985,0.1355932203,41528.69565,61399.04593,3769842841,99072.51189,0.193051455,90776.81785,0.6048933695
22319f39-7082-4c37-9559-5aad1f9933e9,2025-02-01 00:00:00.000',2937668970,1,1,Samsung SM-S921B,Android/14,8,19,1.142857143,0.6333333333,0.8045112782,0.4210526316,109963.8462,134230.0481,18017705825,24123.7476,0.09937268112,163851.1789,-0.3958523107
f60b0a6f-98c3-4020-b1c8-56291772ce7d,2025-06-11 00:00:00.000',456591642,2,1,"iPhone16,1",iOS/18.5,9,56,1.285714286,1.866666667,-0.3112244898,0.1607142857,45461.25,54948.29765,3019315414,12111.30591,0.09448352143,66415.14288,0.4136388382
446e852f-fdfc-4811-95a6-d84c2f4981ff,2025-04-12 00:00:00.000',2937782448,1,1,Realme RMX3771,Android/14,1,13,0.1428571429,0.4333333333,-0.6703296703,0.07692307692,193015.3846,135569.9136,18379201477,-1,-0.1748266624,95221.43281,-1
b0cd8ffe-6852-4e8c-a1b3-19c4c0c9040c,2025-04-04 00:00:00.000',2112688594,2,1,"iPhone17,3",iOS/18.3.2,7,28,1,0.9333333333,0.07142857143,0.25,89494,120738.4359,14577769908,22206.84805,0.1486185316,162891.0308,-0.1713952963
992830e3-5135-4072-8c60-c44949d97e00,2025-04-12 00:00:00.000',2933493153,1,1,Xiaomi M2006C3MG,Android/10,10,77,1.428571429,2.566666667,-0.4434137291,0.1298701299,33301.44578,46698.31352,2180732486,53465.85868,0.1674613506,65484.61889,-0.3376591414
080e1665-b6d8-49bd-9dd2-b62e924270ec,2025-07-01 00:00:00.000',2933493153,2,2,Vivo_v2339,Android/15,0,4,0,0.1333333333,-1,0,19225.71429,22207.73842,493183645.7,-1,0.07197141293,25652.29247,-1
ef2949bf-5901-47de-9389-79b4e72be51b,2025-04-15 00:00:00.000',2934079753,1,1,Vivo V2254,Android/13,5,17,0.7142857143,0.5666666667,0.2605042017,0.2941176471,165165.8824,186323.2601,34716357238,54009.69654,0.06019354555,210190.8502,-0.2696168065
4c32e8c6-bb02-4f98-b0cf-42016b7fd6f5,2025-06-11 00:00:00.000',2937649420,1,1,"iPhone13,3",iOS/18.1.1,3,23,0.4285714286,0.7666666667,-0.4409937888,0.1304347826,95476,143224.2371,20513182080,136929.2308,0.2000343093,214851.7123,1.232780175
f3bbfe87-4d29-468d-85d0-16250c11fc7d,2025-06-11 00:00:00.000',2935051859,3,2,"iPhone12,1",iOS/18.5,3,10,0.4285714286,0.3333333333,0.2857142857,0.3,165526.6667,255385.0871,65221542700,1513.846154,0.2134851774,394024.383,-0.6380429983
2500a323-53fe-47c6-a2f8-2be798796816,2025-06-19 00:00:00.000',2094670449,1,1,Vivo V2424,Android/14,19,55,2.714285714,1.833333333,0.4805194805,0.3454545455,47409,66801.89355,4462492982,51798.50344,0.1697989828,94127.54924,-0.2740790571
1e00bf3e-1d01-44ac-a02d-3acf6355eb1c,2025-04-12 00:00:00.000',2112056958,1,2,Xiaomi_2303cra44a,Android/14,19,25,2.714285714,0.8333333333,2.257142857,0.76,101440,358664.2876,128640071165,5298.119074,0.559056489,1268139.503,-0.2362933889
004e2ef8-c7bd-408d-b6bf-dc8347bba597,2025-04-04 00:00:00.000',456112296,2,1,"iPhone15,4",iOS/18.3.2,43,109,6.142857143,3.633333333,0.6906946265,0.3944954128,22576.19048,30669.81064,940637284.6,16770.21711,0.1520042819,41665.01366,-0.3160079753
f2a33312-2e90-47ab-9574-5b2911a3290e,2025-06-16 00:00:00.000',2937782448,1,1,Realme RMX3771,Android/14,6,19,0.8571428571,0.6333333333,0.3533834586,0.3157894737,121892.7273,136292.5434,18575657392,20280.4126,0.05577318996,152393.4841,-0.6272149974
5742301b-9df9-46cc-bb3b-4525fe638f57,2025-07-01 00:00:00.000',456175450,3,2,"iPhone15,2",iOS/18.5,4,45,0.5714285714,1.05,-0.619047619,0.08888888889,51593.33333,66791.0126,4461039364,78516.69065,0.1283757506,86465.42248,0.4792061899
3322292f-3bec-4d6b-a740-ed8c851c0fab,2025-04-12 00:00:00.000',456447976,1,1,Xiaomi 23053RN02A,Android/13,2,17,0.2857142857,0.5666666667,-0.4957983193,0.1176470588,155467.0588,214887.1508,46176487597,60,0.1604412491,297017.8245,-0.7232031241
71b1ad06-6fcd-4384-997c-aebb2e5ca810,2025-06-11 00:00:00.000',454326351,1,1,HONOR CRT-NX1,Android/14,7,15,1,0.5,1,0.4666666667,136161,265600.2742,70543505662,80406.04737,0.3221795691,518088.9217,-0.2383318323
d48174fa-6f83-44cd-bf11-a63bba96c9d8,2025-04-12 00:00:00.000',454460311,1,1,"iPhone14,7",iOS/18.2,6,10,0.8571428571,0.3333333333,1.571428571,0.6,277392,314874.3252,99145840640,111266.6929,0.06328626761,357421.4132,-0.5833184395
2ed29db6-9bf6-4e91-a19a-d0bf85369079,2025-04-12 00:00:00.000',2684034681,2,4,Xiaomi M2101K9G,Android/13,7,59,1,1.966666667,-0.4915254237,0.1186440678,45851,61818.12815,3821480968,40744.91338,0.1482981095,83345.64063,0.1347339405
84e601af-b5ec-4277-9814-78fb7b5741dd,2025-04-15 00:00:00.000',455975954,2,2,"iPhone14,3",iOS/18.3,9,57,1.285714286,1.09,-0.3233082707,0.1578947368,47924,70044.72777,4906263889,8766.325544,0.1875134893,102375.9262,0.2474633074
8e48d516-24ca-492f-be4a-ec3b39ab48b8,2025-04-15 00:00:00.000',2934812537,2,1,"iPhone14,2",iOS/18.4,10,42,1.428571429,1.04,0.02040816327,0.2380952381,60968.37209,105808.534,11195445871,11629.94859,0.2688631356,183627.1084,-0.3081828172
63b1144f-155f-4891-943c-d3e6241880e4,2025-04-04 00:00:00.000',452154710,1,1,Samsung_sm-a135f,Android/14,4,26,0.5714285714,0.8666666667,-0.3406593407,0.1538461538,105202.2222,229480.4783,52661289918,152880.4317,0.3713315803,500572.0298,-0.1243775612
8600a9e0-ebea-4c56-8871-38ec89645a1c,2025-04-12 00:00:00.000',2933793914,3,4,Samsung_sm-a165f,Android/14,13,35,1.857142857,1.166666667,0.5918367347,0.3714285714,69504.70588,135106.2823,18253707517,43372.6378,0.3206160969,262625.4911,-0.2325184688
b2d4bf57-b84b-455e-905a-a84813347a47,2025-04-12 00:00:00.000',453076643,1,1,Xiaomi_m2101k9g,Android/13,8,28,1.142857143,0.9333333333,0.2244897959,0.2857142857,78705.45455,82770.60352,6850972807,33590.33444,0.02517493319,87045.71807,-0.1997917426
fe9a033e-c7ad-440d-9219-ed2dea4ef24c,2025-06-11 00:00:00.000',2685248091,1,1,OPPO CPH2179,Android/10,7,9,1,0.3,2.333333333,0.7777777778,191764,368226.7637,135590949497,24157.08574,0.3151172754,707071.9713,-0.4786561363
af2ffb5b-6b7a-4f02-9338-2f425c927b05,2025-04-15 00:00:00.000',2685329878,1,1,Xiaomi Redmi Note 8 Pro,Android/11,2,30,0.2857142857,1,-0.7142857143,0.06666666667,63380.4878,81731.60117,6680054630,268800,0.1264616442,105396.0747,2.513342566
4759f30c-dc48-4fe3-bb00-6d7bdcd8fc0c,2025-06-19 00:00:00.000',455852784,2,2,Xiaomi_21081111rg,Android/14,28,85,4,2.833333333,0.4117647059,0.3294117647,29724.25532,30578.74191,935059457,65476.27999,0.01416988596,31457.79253,-0.3161175685
349397a8-09cd-4b64-a89b-2d3454212705,2025-04-04 00:00:00.000',2684218560,1,1,"iPhone15,2",iOS/18.0,17,37,2.428571429,1.233333333,0.9691119691,0.4594594595,64023.07692,111677.1142,12471777843,1757.295454,0.271223594,194801.2879,-0.3546548207
f01eda28-1070-4cb2-be1c-de41fdf7038c,2025-06-11 00:00:00.000',455616004,1,2,Vivo V2116,Android/13,0,13,0,0.4333333333,-1,0,47825,67195.62871,4515252518,-1,0.1684100403,94411.97111,-1
a9399e67-f2fb-4a99-8e38-7b3b11f29350,2025-04-12 00:00:00.000',452718092,3,2,implyForteApp 1.0 Xiaomi_poco_f2_pr,Android/5.13.0,24,96,3.428571429,3.02,0.07142857143,0.25,25236.31579,27481.87645,755253533.2,13297.3401,0.04259555506,29927.25006,-0.0815324099
45cea1e8-036b-4eb5-8b5e-11e4dfb8d443,2025-08-23 00:00:00.000',2934079753,1,1,Vivo V2254,Android/13,11,26,1.571428571,0.8666666667,0.8131868132,0.4230769231,100541.5385,138547.4329,19195391166,42734.99281,0.1589613031,190920.0064,-0.3358383298
86bd3b4b-dcb3-4ffd-aed7-dde4f2c5b18b,2025-04-12 00:00:00.000',465356982,1,1,OPPO CPH2477,Android/12,8,53,1.142857143,1.766666667,-0.3530997305,0.1509433962,49670.52632,60189.32465,3622754802,74504.74083,0.09574742947,72935.70393,0.4053075543
6590ea78-1282-4fe9-b77d-673e8f41c8ac,2025-04-04 00:00:00.000',452195675,1,1,Samsung_sm-s928b,Android/14,7,42,1,1.04,-0.2857142857,0.1666666667,59194.09091,70640.16969,4990033574,199767.649,0.08815915558,84299.52208,0.05996459394
d48c4bee-6545-4f08-a63c-8c92e5b55435,2025-07-01 00:00:00.000',498811236,1,1,Vivo V2237,Android/15,1,15,0.1428571429,0.5,-0.7142857143,0.06666666667,96835,143123.1367,20484232252,-1,0.192900884,211537.4839,-1
9e9c966b-0152-420e-a7e1-17e1464df278,2025-06-16 00:00:00.000',455296083,1,1,"iPhone14,7",iOS/17.6.1,7,41,1,1.366666667,-0.2682926829,0.1707317073,57762.12766,67013.42996,4490799795,103622.9363,0.07414354606,77746.44005,0.1317328832
66f9b36a-8674-4279-b960-9ea93f5662d2,2025-06-16 00:00:00.000',455814236,1,1,Samsung_sm-s721b,Android/15,5,16,0.7142857143,0.5333333333,0.3392857143,0.3125,106100.7692,174619.9493,30492126703,54498.67325,0.2440830889,287388.366,-0.3810032559
